"X1","prod","toy","tod"
"174",57.364,0.505850790570238,30
"175",37.745,0.50590787145385,31
"176",21.848,0.505964952337462,32
"177",8.054,0.506022033221074,33
"178",0.675,0.506079114104686,34
"179",0.013,0.506136194988298,35
"180",0.044,0.506193275871911,36
"181",0.038,0.506250356755523,37
"182",0.012,0.506307437639135,38
"183",0.025,0.506364518522747,39
"184",0.026,0.506421599406359,40
"185",0.038,0.506478680289971,41
"186",0.048,0.506535761173583,42
"187",0.018,0.506592842057195,43
"188",0.031,0.506649922940807,44
"189",0.007,0.506707003824419,45
"190",0.042,0.506764084708031,46
"191",0.019,0.506821165591643,47
"192",0.03,0.506878246475255,0
"193",0.012,0.506935327358867,1
"194",0.012,0.50699240824248,2
"195",0.032,0.507049489126092,3
"196",0,0.507106570009704,4
"197",0.024,0.507163650893316,5
"198",0.018,0.507220731776928,6
"199",0.018,0.50727781266054,7
"200",0.014,0.507334893544152,8
"201",0.02,0.507391974427764,9
"202",0.031,0.507449055311376,10
"203",0.018,0.507506136194988,11
"204",0.03,0.5075632170786,12
"205",0.036,0.507620297962212,13
"206",0.015,0.507677378845825,14
"207",0.531,0.507734459729437,15
"208",5.96,0.507791540613049,16
"209",16.348,0.507848621496661,17
"210",21.656,0.507905702380273,18
"211",22.331,0.507962783263885,19
"212",25.397,0.508019864147497,20
"213",27.728,0.508076945031109,21
"214",38.172,0.508134025914721,22
"215",43.796,0.508191106798333,23
"216",55.739,0.508248187681945,24
"217",44.504,0.508305268565557,25
"218",40.91,0.508362349449169,26
"219",38.543,0.508419430332782,27
"220",31.723,0.508476511216394,28
"221",29.949,0.508533592100006,29
"222",19.751,0.508590672983618,30
"223",14.404,0.50864775386723,31
"224",8.898,0.508704834750842,32
"225",2.734,0.508761915634454,33
"226",0.104,0.508818996518066,34
"227",0.019,0.508876077401678,35
"228",0.001,0.50893315828529,36
"229",0.012,0.508990239168902,37
"230",0.037,0.509047320052514,38
"231",0.031,0.509104400936127,39
"232",0.002,0.509161481819739,40
"233",0.043,0.509218562703351,41
"234",0.025,0.509275643586963,42
"235",0.018,0.509332724470575,43
"236",0.03,0.509389805354187,44
"237",0.036,0.509446886237799,45
"238",0.024,0.509503967121411,46
"239",0.03,0.509561048005023,47
"240",0.02,0.509618128888635,0
"241",0.019,0.509675209772247,1
"242",0.024,0.509732290655859,2
"243",0.024,0.509789371539471,3
"244",0.018,0.509846452423083,4
"245",0.03,0.509903533306696,5
"246",0.012,0.509960614190308,6
"247",0.044,0.51001769507392,7
"248",0.018,0.510074775957532,8
"249",0.012,0.510131856841144,9
"250",0.03,0.510188937724756,10
"251",0.019,0.510246018608368,11
"252",0.026,0.51030309949198,12
"253",0.024,0.510360180375592,13
"254",0.019,0.510417261259204,14
"255",0.228,0.510474342142816,15
"256",1.479,0.510531423026428,16
"257",9.195,0.510588503910041,17
"258",17.951,0.510645584793653,18
"259",24.864,0.510702665677265,19
"260",40.861,0.510759746560877,20
"261",51.253,0.510816827444489,21
"262",60.039,0.510873908328101,22
"263",55.187,0.510930989211713,23
"264",78.553,0.510988070095325,24
"265",95.172,0.511045150978937,25
"266",98.162,0.511102231862549,26
"267",90.747,0.511159312746161,27
"268",69.287,0.511216393629773,28
"269",49.2,0.511273474513385,29
"270",40.361,0.511330555396998,30
"271",27.074,0.51138763628061,31
"272",18.889,0.511444717164222,32
"273",7.546,0.511501798047834,33
"274",0.488,0.511558878931446,34
"275",0.012,0.511615959815058,35
"276",0.025,0.51167304069867,36
"277",0.026,0.511730121582282,37
"278",0.018,0.511787202465894,38
"279",0.03,0.511844283349506,39
"280",0.012,0.511901364233118,40
"281",0.02,0.51195844511673,41
"282",0.043,0.512015526000343,42
"283",0.037,0.512072606883955,43
"284",0.013,0.512129687767567,44
"285",0.03,0.512186768651179,45
"286",0.024,0.512243849534791,46
"287",0.025,0.512300930418403,47
"288",0.018,0.512358011302015,0
"289",0.018,0.512415092185627,1
"290",0.025,0.512472173069239,2
"291",0.019,0.512529253952851,3
"292",0.025,0.512586334836463,4
"293",0.018,0.512643415720075,5
"294",0.019,0.512700496603687,6
"295",0.054,0.5127575774873,7
"296",0.018,0.512814658370912,8
"297",0.03,0.512871739254524,9
"298",0.001,0.512928820138136,10
"299",0.03,0.512985901021748,11
"300",0,0.51304298190536,12
"301",0.025,0.513100062788972,13
"302",0.014,0.513157143672584,14
"303",0.53,0.513214224556196,15
"304",2.822,0.513271305439808,16
"305",6.58,0.51332838632342,17
"306",16.923,0.513385467207032,18
"307",35.622,0.513442548090644,19
"308",44.297,0.513499628974256,20
"309",39.982,0.513556709857869,21
"310",50.472,0.513613790741481,22
"311",41.884,0.513670871625093,23
"312",52.262,0.513727952508705,24
"313",51.632,0.513785033392317,25
"314",40.705,0.513842114275929,26
"315",37.858,0.513899195159541,27
"316",32.182,0.513956276043153,28
"317",42.646,0.514013356926765,29
"318",32.487,0.514070437810377,30
"319",20.252,0.514127518693989,31
"320",12.007,0.514184599577601,32
"321",4.924,0.514241680461214,33
"322",0.421,0.514298761344826,34
"323",0.037,0.514355842228438,35
"324",0.019,0.51441292311205,36
"325",0.008,0.514470003995662,37
"326",0.026,0.514527084879274,38
"327",0.013,0.514584165762886,39
"328",0.019,0.514641246646498,40
"329",0.013,0.51469832753011,41
"330",0.036,0.514755408413722,42
"331",0.02,0.514812489297334,43
"332",0.026,0.514869570180946,44
"333",0.054,0.514926651064558,45
"334",0.055,0.514983731948171,46
"335",0.006,0.515040812831783,47
"336",0.037,0.515097893715395,0
"337",0.013,0.515154974599007,1
"338",0.026,0.515212055482619,2
"339",0.018,0.515269136366231,3
"340",0.024,0.515326217249843,4
"341",0,0.515383298133455,5
"342",0.012,0.515440379017067,6
"343",0.013,0.515497459900679,7
"344",0.026,0.515554540784291,8
"345",0.012,0.515611621667903,9
"346",0.018,0.515668702551516,10
"347",0.018,0.515725783435128,11
"348",0.018,0.51578286431874,12
"349",0.036,0.515839945202352,13
"350",0.03,0.515897026085964,14
"351",0.206,0.515954106969576,15
"352",5.715,0.516011187853188,16
"353",19.78,0.5160682687368,17
"354",31.772,0.516125349620412,18
"355",44.135,0.516182430504024,19
"356",49.767,0.516239511387636,20
"357",47.404,0.516296592271248,21
"358",47.779,0.51635367315486,22
"359",55.655,0.516410754038472,23
"360",66.295,0.516467834922085,24
"361",63.725,0.516524915805697,25
"362",62.786,0.516581996689309,26
"363",67.922,0.516639077572921,27
"364",48.07,0.516696158456533,28
"365",38.786,0.516753239340145,29
"366",26.228,0.516810320223757,30
"367",17.019,0.516867401107369,31
"368",11.365,0.516924481990981,32
"369",4.315,0.516981562874593,33
"370",0.525,0.517038643758205,34
"371",0.037,0.517095724641817,35
"372",0.013,0.51715280552543,36
"373",0.036,0.517209886409042,37
"374",0.024,0.517266967292654,38
"375",0.049,0.517324048176266,39
"376",0.018,0.517381129059878,40
"377",0.019,0.51743820994349,41
"378",0.013,0.517495290827102,42
"379",0.018,0.517552371710714,43
"380",0.022,0.517609452594326,44
"381",0.026,0.517666533477938,45
"382",0.031,0.51772361436155,46
"383",0.056,0.517780695245162,47
"384",0.019,0.517837776128774,0
"385",0.006,0.517894857012387,1
"386",0.019,0.517951937895999,2
"387",0.012,0.518009018779611,3
"388",0.031,0.518066099663223,4
"389",0.024,0.518123180546835,5
"390",0.013,0.518180261430447,6
"391",0.031,0.518237342314059,7
"392",0.026,0.518294423197671,8
"393",0.018,0.518351504081283,9
"394",0,0.518408584964895,10
"395",0.018,0.518465665848507,11
"396",0.036,0.518522746732119,12
"397",0.031,0.518579827615732,13
"398",0.006,0.518636908499344,14
"399",0.528,0.518693989382956,15
"400",4.461,0.518751070266568,16
"401",11.892,0.51880815115018,17
"402",19.082,0.518865232033792,18
"403",37.956,0.518922312917404,19
"404",47.304,0.518979393801016,20
"405",64.814,0.519036474684628,21
"406",81.276,0.51909355556824,22
"407",75.108,0.519150636451852,23
"408",83.699,0.519207717335464,24
"409",67.52,0.519264798219076,25
"410",59.37,0.519321879102688,26
"411",52.697,0.519378959986301,27
"412",52.782,0.519436040869913,28
"413",50.356,0.519493121753525,29
"414",37.036,0.519550202637137,30
"415",24.041,0.519607283520749,31
"416",11.229,0.519664364404361,32
"417",3.734,0.519721445287973,33
"418",0.278,0.519778526171585,34
"419",0.018,0.519835607055197,35
"420",0.043,0.519892687938809,36
"421",0.02,0.519949768822421,37
"422",0.025,0.520006849706034,38
"423",0.024,0.520063930589646,39
"424",0.031,0.520121011473258,40
"425",0.012,0.52017809235687,41
"426",0.018,0.520235173240482,42
"427",0.032,0.520292254124094,43
"428",0.018,0.520349335007706,44
"429",0.021,0.520406415891318,45
"430",0.049,0.52046349677493,46
"431",0.018,0.520520577658542,47
"432",0.019,0.520577658542154,0
"433",0.018,0.520634739425766,1
"434",0,0.520691820309378,2
"435",0.019,0.52074890119299,3
"436",0.007,0.520805982076603,4
"437",0.018,0.520863062960215,5
"438",0.013,0.520920143843827,6
"439",0.018,0.520977224727439,7
"440",0.036,0.521034305611051,8
"441",0.025,0.521091386494663,9
"442",0.024,0.521148467378275,10
"443",0.034,0.521205548261887,11
"444",0.018,0.521262629145499,12
"445",0.018,0.521319710029111,13
"446",0.023,0.521376790912723,14
"447",1.896,0.521433871796335,15
"448",14.999,0.521490952679947,16
"449",33.749,0.52154803356356,17
"450",53.388,0.521605114447172,18
"451",66.716,0.521662195330784,19
"452",74.404,0.521719276214396,20
"453",80.503,0.521776357098008,21
"454",98.921,0.52183343798162,22
"455",109.146,0.521890518865232,23
"456",93.628,0.521947599748844,24
"457",70.772,0.522004680632456,25
"458",78.249,0.522061761516068,26
"459",93.651,0.52211884239968,27
"460",81.542,0.522175923283292,28
"461",50.6,0.522233004166905,29
"462",19.338,0.522290085050517,30
"463",25.406,0.522347165934129,31
"464",21.208,0.522404246817741,32
"465",6.381,0.522461327701353,33
"466",0.877,0.522518408584965,34
"467",0.027,0.522575489468577,35
"468",0.031,0.522632570352189,36
"469",0.019,0.522689651235801,37
"470",0.031,0.522746732119413,38
"471",0.036,0.522803813003025,39
"472",0.012,0.522860893886637,40
"473",0.026,0.522917974770249,41
"474",0.021,0.522975055653861,42
"475",0.025,0.523032136537474,43
"476",0.012,0.523089217421086,44
"477",0.025,0.523146298304698,45
"478",0.025,0.52320337918831,46
"479",0.03,0.523260460071922,47
"480",0.025,0.523317540955534,0
"481",0.006,0.523374621839146,1
"482",0.025,0.523431702722758,2
"483",0.043,0.52348878360637,3
"484",0.013,0.523545864489982,4
"485",0.024,0.523602945373594,5
"486",0.012,0.523660026257206,6
"487",0.019,0.523717107140819,7
"488",0.018,0.523774188024431,8
"489",0.007,0.523831268908043,9
"490",0,0.523888349791655,10
"491",0.012,0.523945430675267,11
"492",0.056,0.524002511558879,12
"493",0.012,0.524059592442491,13
"494",0.026,0.524116673326103,14
"495",0.199,0.524173754209715,15
"496",3.136,0.524230835093327,16
"497",12.611,0.524287915976939,17
"498",22.148,0.524344996860551,18
"499",35.742,0.524402077744163,19
"500",36.044,0.524459158627776,20
"501",38.234,0.524516239511388,21
"502",35.214,0.524573320395,22
"503",39.877,0.524630401278612,23
"504",52.186,0.524687482162224,24
"505",47.25,0.524744563045836,25
"506",36.24,0.524801643929448,26
"507",32.277,0.52485872481306,27
"508",31.54,0.524915805696672,28
"509",24.921,0.524972886580284,29
"510",26.523,0.525029967463896,30
"511",27.164,0.525087048347508,31
"512",12.451,0.525144129231121,32
"513",4.01,0.525201210114733,33
"514",0.306,0.525258290998345,34
"515",0.024,0.525315371881957,35
"516",0.032,0.525372452765569,36
"517",0.012,0.525429533649181,37
"518",0.019,0.525486614532793,38
"519",0.031,0.525543695416405,39
"520",0.036,0.525600776300017,40
"521",0.038,0.525657857183629,41
"522",0.013,0.525714938067241,42
"523",0.006,0.525772018950853,43
"524",0.015,0.525829099834465,44
"525",0.024,0.525886180718077,45
"526",0.018,0.52594326160169,46
"527",0.036,0.526000342485302,47
"528",0.019,0.526057423368914,0
"529",0.049,0.526114504252526,1
"530",0.006,0.526171585136138,2
"531",0.026,0.52622866601975,3
"532",0.026,0.526285746903362,4
"533",0.03,0.526342827786974,5
"534",0.006,0.526399908670586,6
"535",0,0.526456989554198,7
"536",0.03,0.52651407043781,8
"537",0.03,0.526571151321422,9
"538",0.018,0.526628232205035,10
"539",0.018,0.526685313088647,11
"540",0.042,0.526742393972259,12
"541",0.036,0.526799474855871,13
"542",0.026,0.526856555739483,14
"543",0.734,0.526913636623095,15
"544",5.598,0.526970717506707,16
"545",13.097,0.527027798390319,17
"546",18.85,0.527084879273931,18
"547",28.382,0.527141960157543,19
"548",35.517,0.527199041041155,20
"549",42.669,0.527256121924767,21
"550",53.562,0.527313202808379,22
"551",49.451,0.527370283691992,23
"552",33.141,0.527427364575604,24
"553",35.814,0.527484445459216,25
"554",31.445,0.527541526342828,26
"555",59.033,0.52759860722644,27
"556",28.176,0.527655688110052,28
"557",28.693,0.527712768993664,29
"558",31.831,0.527769849877276,30
"559",17.548,0.527826930760888,31
"560",12.688,0.5278840116445,32
"561",6.123,0.527941092528112,33
"562",0.514,0.527998173411724,34
"563",0.019,0.528055254295337,35
"564",0.048,0.528112335178949,36
"565",0.037,0.528169416062561,37
"566",0.019,0.528226496946173,38
"567",0.038,0.528283577829785,39
"568",0.018,0.528340658713397,40
"569",0.043,0.528397739597009,41
"570",0.013,0.528454820480621,42
"571",0.007,0.528511901364233,43
"572",0.026,0.528568982247845,44
"573",0.031,0.528626063131457,45
"574",0,0.528683144015069,46
"575",0.031,0.528740224898681,47
"576",0.007,0.528797305782294,0
"577",0.024,0.528854386665906,1
"578",0.013,0.528911467549518,2
"579",0.012,0.52896854843313,3
"580",0.012,0.529025629316742,4
"581",0.042,0.529082710200354,5
"582",0.03,0.529139791083966,6
"583",0.024,0.529196871967578,7
"584",0.037,0.52925395285119,8
"585",0.024,0.529311033734802,9
"586",0.042,0.529368114618414,10
"587",0.012,0.529425195502026,11
"588",0.025,0.529482276385638,12
"589",0.006,0.52953935726925,13
"590",0.026,0.529596438152863,14
"591",0.399,0.529653519036475,15
"592",3.951,0.529710599920087,16
"593",12.122,0.529767680803699,17
"594",23.702,0.529824761687311,18
"595",35.137,0.529881842570923,19
"596",53.159,0.529938923454535,20
"597",57.402,0.529996004338147,21
"598",60.116,0.530053085221759,22
"599",49.071,0.530110166105371,23
"600",32.92,0.530167246988983,24
"601",27.81,0.530224327872595,25
"602",32.739,0.530281408756208,26
"603",31.486,0.53033848963982,27
"604",28.824,0.530395570523432,28
"605",38.072,0.530452651407044,29
"606",20.791,0.530509732290656,30
"607",8.957,0.530566813174268,31
"608",4.364,0.53062389405788,32
"609",0.876,0.530680974941492,33
"610",0.036,0.530738055825104,34
"611",0.025,0.530795136708716,35
"612",0.012,0.530852217592328,36
"613",0.02,0.53090929847594,37
"614",0.013,0.530966379359552,38
"615",0.025,0.531023460243165,39
"616",0.056,0.531080541126777,40
"617",0.036,0.531137622010389,41
"618",0.02,0.531194702894001,42
"619",0.014,0.531251783777613,43
"620",0.049,0.531308864661225,44
"621",0.012,0.531365945544837,45
"622",0.013,0.531423026428449,46
"623",0.019,0.531480107312061,47
"624",0.036,0.531537188195673,0
"625",0.024,0.531594269079285,1
"626",0.019,0.531651349962897,2
"627",0.013,0.53170843084651,3
"628",0.018,0.531765511730122,4
"629",0.024,0.531822592613734,5
"630",0.006,0.531879673497346,6
"631",0.019,0.531936754380958,7
"632",0.018,0.53199383526457,8
"633",0.018,0.532050916148182,9
"634",0.012,0.532107997031794,10
"635",0.006,0.532165077915406,11
"636",0.024,0.532222158799018,12
"637",0.018,0.53227923968263,13
"638",0.03,0.532336320566242,14
"639",0.075,0.532393401449854,15
"640",0.066,0.532450482333466,16
"641",0.857,0.532507563217079,17
"642",9.408,0.532564644100691,18
"643",35.064,0.532621724984303,19
"644",93.926,0.532678805867915,20
"645",118.865,0.532735886751527,21
"646",129.107,0.532792967635139,22
"647",137.093,0.532850048518751,23
"648",144.666,0.532907129402363,24
"649",143.744,0.532964210285975,25
"650",139.231,0.533021291169587,26
"651",132.135,0.533078372053199,27
"652",122.161,0.533135452936811,28
"653",105.288,0.533192533820424,29
"654",84.639,0.533249614704036,30
"655",60,0.533306695587648,31
"656",36.583,0.53336377647126,32
"657",15.178,0.533420857354872,33
"658",1.893,0.533477938238484,34
"659",0.006,0.533535019122096,35
"660",0.05,0.533592100005708,36
"661",0.043,0.53364918088932,37
"662",0.039,0.533706261772932,38
"663",0.018,0.533763342656544,39
"664",0.044,0.533820423540156,40
"665",0.012,0.533877504423768,41
"666",0.019,0.533934585307381,42
"667",0.009,0.533991666190993,43
"668",0.026,0.534048747074605,44
"669",0.049,0.534105827958217,45
"670",0.032,0.534162908841829,46
"671",0.006,0.534219989725441,47
"672",0.019,0.534277070609053,0
"673",0.025,0.534334151492665,1
"674",0.025,0.534391232376277,2
"675",0.012,0.534448313259889,3
"676",0,0.534505394143501,4
"677",0.006,0.534562475027113,5
"678",0.012,0.534619555910726,6
"679",0.025,0.534676636794338,7
"680",0.024,0.53473371767795,8
"681",0.03,0.534790798561562,9
"682",0.024,0.534847879445174,10
"683",0,0.534904960328786,11
"684",0.043,0.534962041212398,12
"685",0.013,0.53501912209601,13
"686",0.006,0.535076202979622,14
"687",2.233,0.535133283863234,15
"688",14.672,0.535190364746846,16
"689",34.387,0.535247445630458,17
"690",57.968,0.53530452651407,18
"691",81.587,0.535361607397683,19
"692",102.7,0.535418688281295,20
"693",120.294,0.535475769164907,21
"694",132.731,0.535532850048519,22
"695",139.931,0.535589930932131,23
"696",143.273,0.535647011815743,24
"697",142.45,0.535704092699355,25
"698",138.015,0.535761173582967,26
"699",128.307,0.535818254466579,27
"700",112.858,0.535875335350191,28
"701",96.592,0.535932416233803,29
"702",79.551,0.535989497117415,30
"703",53.88,0.536046578001028,31
"704",32.275,0.53610365888464,32
"705",12.569,0.536160739768252,33
"706",2.236,0.536217820651864,34
"707",0.026,0.536274901535476,35
"708",0.025,0.536331982419088,36
"709",0.025,0.5363890633027,37
"710",0.032,0.536446144186312,38
"711",0.04,0.536503225069924,39
"712",0.025,0.536560305953536,40
"713",0.019,0.536617386837148,41
"714",0.019,0.53667446772076,42
"715",0.019,0.536731548604372,43
"716",0.024,0.536788629487984,44
"717",0.03,0.536845710371597,45
"718",0.038,0.536902791255209,46
"719",0.013,0.536959872138821,47
"720",0.036,0.537016953022433,0
"721",0.018,0.537074033906045,1
"722",0.03,0.537131114789657,2
"723",0.051,0.537188195673269,3
"724",0.036,0.537245276556881,4
"725",0.018,0.537302357440493,5
"726",0.006,0.537359438324105,6
"727",0.019,0.537416519207717,7
"728",0.018,0.537473600091329,8
"729",0.024,0.537530680974941,9
"730",0.025,0.537587761858554,10
"731",0.012,0.537644842742166,11
"732",0.025,0.537701923625778,12
"733",0,0.53775900450939,13
"734",0.025,0.537816085393002,14
"735",2.219,0.537873166276614,15
"736",14.624,0.537930247160226,16
"737",34.614,0.537987328043838,17
"738",57.184,0.53804440892745,18
"739",78.668,0.538101489811062,19
"740",94.517,0.538158570694674,20
"741",111.388,0.538215651578286,21
"742",125.613,0.538272732461899,22
"743",135.005,0.538329813345511,23
"744",137.108,0.538386894229123,24
"745",133.679,0.538443975112735,25
"746",134.863,0.538501055996347,26
"747",126.752,0.538558136879959,27
"748",112.631,0.538615217763571,28
"749",90.52,0.538672298647183,29
"750",76.864,0.538729379530795,30
"751",53.092,0.538786460414407,31
"752",32.894,0.538843541298019,32
"753",14.199,0.538900622181631,33
"754",1.909,0.538957703065243,34
"755",0.036,0.539014783948855,35
"756",0.019,0.539071864832468,36
"757",0.001,0.53912894571608,37
"758",0.026,0.539186026599692,38
"759",0.006,0.539243107483304,39
"760",0.03,0.539300188366916,40
"761",0.031,0.539357269250528,41
"762",0.026,0.53941435013414,42
"763",0.014,0.539471431017752,43
"764",0.038,0.539528511901364,44
"765",0.062,0.539585592784976,45
"766",0.033,0.539642673668588,46
"767",0.011,0.5396997545522,47
"768",0.027,0.539756835435813,0
"769",0.006,0.539813916319425,1
"770",0.019,0.539870997203037,2
"771",0.018,0.539928078086649,3
"772",0.024,0.539985158970261,4
"773",0.012,0.540042239853873,5
"774",0.012,0.540099320737485,6
"775",0.025,0.540156401621097,7
"776",0.03,0.540213482504709,8
"777",0.018,0.540270563388321,9
"778",0.018,0.540327644271933,10
"779",0.024,0.540384725155545,11
"780",0.037,0.540441806039157,12
"781",0.014,0.54049888692277,13
"782",0.012,0.540555967806382,14
"783",1.051,0.540613048689994,15
"784",10.177,0.540670129573606,16
"785",28.7,0.540727210457218,17
"786",52.241,0.54078429134083,18
"787",76.669,0.540841372224442,19
"788",97.215,0.540898453108054,20
"789",116.866,0.540955533991666,21
"790",126.502,0.541012614875278,22
"791",129,0.54106969575889,23
"792",132.064,0.541126776642502,24
"793",131.453,0.541183857526115,25
"794",131.078,0.541240938409727,26
"795",123.465,0.541298019293339,27
"796",113.47,0.541355100176951,28
"797",99.946,0.541412181060563,29
"798",82.148,0.541469261944175,30
"799",58.695,0.541526342827787,31
"800",36.093,0.541583423711399,32
"801",15.456,0.541640504595011,33
"802",2.379,0.541697585478623,34
"803",0.019,0.541754666362235,35
"804",0.019,0.541811747245847,36
"805",0.036,0.541868828129459,37
"806",0.007,0.541925909013071,38
"807",0.012,0.541982989896684,39
"808",0.043,0.542040070780296,40
"809",0.025,0.542097151663908,41
"810",0.036,0.54215423254752,42
"811",0.005,0.542211313431132,43
"812",0.032,0.542268394314744,44
"813",0.03,0.542325475198356,45
"814",0.039,0.542382556081968,46
"815",0.043,0.54243963696558,47
"816",0.026,0.542496717849192,0
"817",0.014,0.542553798732804,1
"818",0.032,0.542610879616416,2
"819",0.012,0.542667960500029,3
"820",0.024,0.542725041383641,4
"821",0.012,0.542782122267253,5
"822",0.012,0.542839203150865,6
"823",0.007,0.542896284034477,7
"824",0.024,0.542953364918089,8
"825",0.024,0.543010445801701,9
"826",0.014,0.543067526685313,10
"827",0.03,0.543124607568925,11
"828",0.013,0.543181688452537,12
"829",0.042,0.543238769336149,13
"830",0.054,0.543295850219761,14
"831",2.693,0.543352931103373,15
"832",16.655,0.543410011986986,16
"833",36.65,0.543467092870598,17
"834",60.595,0.54352417375421,18
"835",83.097,0.543581254637822,19
"836",103.334,0.543638335521434,20
"837",119.809,0.543695416405046,21
"838",131.538,0.543752497288658,22
"839",138.493,0.54380957817227,23
"840",142.91,0.543866659055882,24
"841",142.961,0.543923739939494,25
"842",140.036,0.543980820823106,26
"843",132.803,0.544037901706718,27
"844",121.773,0.544094982590331,28
"845",105.811,0.544152063473943,29
"846",85.335,0.544209144357555,30
"847",60.784,0.544266225241167,31
"848",38.01,0.544323306124779,32
"849",16.282,0.544380387008391,33
"850",2.515,0.544437467892003,34
"851",0.025,0.544494548775615,35
"852",0.049,0.544551629659227,36
"853",0.028,0.544608710542839,37
"854",0.018,0.544665791426451,38
"855",0.026,0.544722872310063,39
"856",0.006,0.544779953193675,40
"857",0.025,0.544837034077288,41
"858",0.019,0.5448941149609,42
"859",0.036,0.544951195844512,43
"860",0.055,0.545008276728124,44
"861",0.006,0.545065357611736,45
"862",0.039,0.545122438495348,46
"863",0.025,0.54517951937896,47
"864",0.026,0.545236600262572,0
"865",0.024,0.545293681146184,1
"866",0.031,0.545350762029796,2
"867",0,0.545407842913408,3
"868",0.019,0.54546492379702,4
"869",0.024,0.545522004680632,5
"870",0.018,0.545579085564245,6
"871",0.018,0.545636166447857,7
"872",0.03,0.545693247331469,8
"873",0,0.545750328215081,9
"874",0,0.545807409098693,10
"875",0.049,0.545864489982305,11
"876",0.006,0.545921570865917,12
"877",0.031,0.545978651749529,13
"878",0.019,0.546035732633141,14
"879",1.797,0.546092813516753,15
"880",15.92,0.546149894400365,16
"881",27.056,0.546206975283977,17
"882",42.211,0.546264056167589,18
"883",60.417,0.546321137051202,19
"884",60.153,0.546378217934814,20
"885",48.486,0.546435298818426,21
"886",54.476,0.546492379702038,22
"887",65.896,0.54654946058565,23
"888",77.464,0.546606541469262,24
"889",79.823,0.546663622352874,25
"890",77.259,0.546720703236486,26
"891",71.235,0.546777784120098,27
"892",56.229,0.54683486500371,28
"893",31.577,0.546891945887322,29
"894",22.377,0.546949026770934,30
"895",14.221,0.547006107654546,31
"896",6.447,0.547063188538159,32
"897",6.461,0.547120269421771,33
"898",1.86,0.547177350305383,34
"899",0.027,0.547234431188995,35
"900",0.018,0.547291512072607,36
"901",0.037,0.547348592956219,37
"902",0.012,0.547405673839831,38
"903",0.026,0.547462754723443,39
"904",0.055,0.547519835607055,40
"905",0.048,0.547576916490667,41
"906",0.001,0.547633997374279,42
"907",0.03,0.547691078257891,43
"908",0.033,0.547748159141504,44
"909",0.019,0.547805240025116,45
"910",0.03,0.547862320908728,46
"911",0.002,0.54791940179234,47
"912",0.03,0.547976482675952,0
"913",0.012,0.548033563559564,1
"914",0.026,0.548090644443176,2
"915",0.018,0.548147725326788,3
"916",0.037,0.5482048062104,4
"917",0.03,0.548261887094012,5
"918",0.048,0.548318967977624,6
"919",0.014,0.548376048861236,7
"920",0.013,0.548433129744848,8
"921",0.019,0.54849021062846,9
"922",0,0.548547291512073,10
"923",0.018,0.548604372395685,11
"924",0.024,0.548661453279297,12
"925",0.024,0.548718534162909,13
"926",0.049,0.548775615046521,14
"927",0.799,0.548832695930133,15
"928",9.975,0.548889776813745,16
"929",31.271,0.548946857697357,17
"930",53.795,0.549003938580969,18
"931",72.769,0.549061019464581,19
"932",95.858,0.549118100348193,20
"933",119.848,0.549175181231805,21
"934",131.711,0.549232262115418,22
"935",139.838,0.54928934299903,23
"936",138.845,0.549346423882642,24
"937",136.11,0.549403504766254,25
"938",119.234,0.549460585649866,26
"939",102.377,0.549517666533478,27
"940",85.128,0.54957474741709,28
"941",62.149,0.549631828300702,29
"942",54.431,0.549688909184314,30
"943",40.586,0.549745990067926,31
"944",29.174,0.549803070951538,32
"945",15.514,0.54986015183515,33
"946",3.482,0.549917232718762,34
"947",0.003,0.549974313602375,35
"948",0.05,0.550031394485987,36
"949",0.012,0.550088475369599,37
"950",0.024,0.550145556253211,38
"951",0.024,0.550202637136823,39
"952",0.024,0.550259718020435,40
"953",0.019,0.550316798904047,41
"954",0.018,0.550373879787659,42
"955",0.031,0.550430960671271,43
"956",0.061,0.550488041554883,44
"957",0.018,0.550545122438495,45
"958",0.032,0.550602203322107,46
"959",0.006,0.55065928420572,47
"960",0.019,0.550716365089332,0
"961",0.012,0.550773445972944,1
"962",0.027,0.550830526856556,2
"963",0.019,0.550887607740168,3
"964",0.03,0.55094468862378,4
"965",0.012,0.551001769507392,5
"966",0.012,0.551058850391004,6
"967",0.03,0.551115931274616,7
"968",0.012,0.551173012158228,8
"969",0.018,0.55123009304184,9
"970",0,0.551287173925452,10
"971",0.013,0.551344254809064,11
"972",0.048,0.551401335692677,12
"973",0.007,0.551458416576289,13
"974",0.018,0.551515497459901,14
"975",0.327,0.551572578343513,15
"976",5.447,0.551629659227125,16
"977",19.152,0.551686740110737,17
"978",31.248,0.551743820994349,18
"979",39.646,0.551800901877961,19
"980",40.291,0.551857982761573,20
"981",42.516,0.551915063645185,21
"982",65.089,0.551972144528797,22
"983",61.042,0.552029225412409,23
"984",80.478,0.552086306296022,24
"985",102.683,0.552143387179634,25
"986",104.701,0.552200468063246,26
"987",99.363,0.552257548946858,27
"988",83.852,0.55231462983047,28
"989",81.268,0.552371710714082,29
"990",74.775,0.552428791597694,30
"991",54.841,0.552485872481306,31
"992",30.965,0.552542953364918,32
"993",14.668,0.55260003424853,33
"994",2.333,0.552657115132142,34
"995",0.009,0.552714196015754,35
"996",0.031,0.552771276899366,36
"997",0.043,0.552828357782978,37
